age,gender,race,marital_status,occupation
46, Male,*,*, Sales
50, Male,*,*, Prof-specialty
34, Male,*,*, Craft-repair
40, Male,*,*, Tech-support
53, Female,*,*, Adm-clerical
24, Female,*,*, Adm-clerical
58, Male,*,*, ?
26, Male,*,*, Craft-repair
22, Male,*,*, Handlers-cleaners
36, Male,*,*, Craft-repair
36, Male,*,*, Prof-specialty
43, Female,*,*, Prof-specialty
60, Male,*,*, Handlers-cleaners
49, Male,*,*, Prof-specialty
50, Male,*,*, Craft-repair
34, Male,*,*, Handlers-cleaners
46, Male,*,*, Adm-clerical
46, Male,*,*, Transport-moving
69, Male,*,*, Other-service
32, Male,*,*, Craft-repair
40, Male,*,*, Prof-specialty
61, Male,*,*, Handlers-cleaners
56, Male,*,*, Exec-managerial
47, Male,*,*, Tech-support
29, Male,*,*, Machine-op-inspct
37, Male,*,*, Machine-op-inspct
51, Female,*,*, Prof-specialty
44, Male,*,*, Exec-managerial
33, Female,*,*, Other-service
51, Male,*,*, Prof-specialty
24, Male,*,*, Machine-op-inspct
37, Female,*,*, Other-service
40, Male,*,*, Exec-managerial
34, Male,*,*, Exec-managerial
61, Female,*,*, ?
56, Male,*,*, Exec-managerial
69, Female,*,*, Adm-clerical
41, Female,*,*, Other-service
40, Male,*,*, Craft-repair
57, Male,*,*, Handlers-cleaners
26, Male,*,*, Exec-managerial
53, Male,*,*, Craft-repair
39, Male,*,*, Exec-managerial
51, Female,*,*, Adm-clerical
56, Male,*,*, Exec-managerial
51, Female,*,*, Adm-clerical
17, Male,*,*, Prof-specialty
42, Female,*,*, Exec-managerial
42, Female,*,*, Adm-clerical
29, Male,*,*, Prof-specialty
33, Male,*,*, Prof-specialty
47, Male,*,*, Prof-specialty
43, Male,*,*, Machine-op-inspct
64, Male,*,*, Prof-specialty
40, Male,*,*, Transport-moving
21, Male,*,*, Handlers-cleaners
31, Male,*,*, Exec-managerial
60, Female,*,*, Exec-managerial
32, Male,*,*, Sales
66, Male,*,*, ?
27, Male,*,*, Craft-repair
40, Female,*,*, Exec-managerial
27, Female,*,*, Other-service
18, Male,*,*, Other-service
43, Female,*,*, Other-service
52, Male,*,*, Machine-op-inspct
31, Male,*,*, Other-service
28, Male,*,*, Transport-moving
44, Female,*,*, Prof-specialty
37, Male,*,*, Farming-fishing
35, Male,*,*, Exec-managerial
42, Male,*,*, Craft-repair
18, Male,*,*, Other-service
46, Male,*,*, Sales
54, Male,*,*, Adm-clerical
54, Male,*,*, Sales
56, Female,*,*, Adm-clerical
27, Male,*,*, Sales
26, Female,*,*, Adm-clerical
41, Male,*,*, Craft-repair
41, Male,*,*, Handlers-cleaners
32, Female,*,*, Machine-op-inspct
18, Female,*,*, Adm-clerical
36, Male,*,*, Handlers-cleaners
37, Male,*,*, Handlers-cleaners
31, Male,*,*, Farming-fishing
46, Male,*,*, Exec-managerial
24, Male,*,*, Machine-op-inspct
25, Male,*,*, Exec-managerial
55, Male,*,*, Craft-repair
64, Male,*,*, Exec-managerial
30, Female,*,*, Prof-specialty
65, Male,*,*, Prof-specialty
46, Male,*,*, Prof-specialty
45, Male,*,*, Exec-managerial
18, Female,*,*, Sales
32, Male,*,*, Exec-managerial
38, Female,*,*, ?
34, Male,*,*, Prof-specialty
35, Male,*,*, Craft-repair
26, Male,*,*, Craft-repair
24, Male,*,*, Sales
45, Male,*,*, Sales
36, Female,*,*, Handlers-cleaners
44, Male,*,*, Machine-op-inspct
23, Female,*,*, Adm-clerical
57, Male,*,*, Craft-repair
41, Male,*,*, Sales
20, Male,*,*, Protective-serv
32, Male,*,*, Craft-repair
60, Female,*,*, Other-service
38, Female,*,*, Craft-repair
29, Female,*,*, Transport-moving
22, Male,*,*, Craft-repair
21, Male,*,*, Sales
40, Male,*,*, Other-service
59, Male,*,*, Exec-managerial
45, Male,*,*, Exec-managerial
45, Male,*,*, Machine-op-inspct
49, Female,*,*, Prof-specialty
36, Female,*,*, Protective-serv
22, Male,*,*, Craft-repair
47, Female,*,*, Prof-specialty
26, Male,*,*, Sales
21, Male,*,*, Craft-repair
27, Female,*,*, Transport-moving
26, Male,*,*, Other-service
20, Female,*,*, Tech-support
31, Male,*,*, Prof-specialty
57, Female,*,*, Other-service
39, Female,*,*, Sales
36, Male,*,*, Tech-support
66, Male,*,*, Exec-managerial
34, Male,*,*, Craft-repair
21, Female,*,*, Other-service
40, Male,*,*, Exec-managerial
49, Female,*,*, Adm-clerical
48, Female,*,*, Sales
19, Male,*,*, Other-service
42, Male,*,*, Transport-moving
59, Male,*,*, Transport-moving
63, Female,*,*, Other-service
26, Male,*,*, Craft-repair
41, Female,*,*, Other-service
42, Male,*,*, Adm-clerical
19, Male,*,*, Other-service
45, Female,*,*, Other-service
47, Female,*,*, Other-service
47, Female,*,*, Adm-clerical
34, Male,*,*, Craft-repair
49, Male,*,*, Sales
36, Male,*,*, Transport-moving
53, Male,*,*, Craft-repair
21, Male,*,*, ?
39, Male,*,*, Handlers-cleaners
52, Male,*,*, Craft-repair
18, Female,*,*, Sales
59, Male,*,*, Craft-repair
50, Male,*,*, Craft-repair
31, Male,*,*, Tech-support
52, Female,*,*, ?
41, Male,*,*, Exec-managerial
45, Male,*,*, Tech-support
54, Female,*,*, Prof-specialty
22, Male,*,*, Farming-fishing
50, Male,*,*, Transport-moving
20, Female,*,*, ?
43, Female,*,*, Adm-clerical
48, Male,*,*, Prof-specialty
24, Male,*,*, Exec-managerial
54, Male,*,*, Sales
26, Male,*,*, Adm-clerical
53, Male,*,*, Craft-repair
51, Male,*,*, Prof-specialty
54, Male,*,*, Exec-managerial
32, Male,*,*, Craft-repair
46, Male,*,*, Craft-repair
60, Male,*,*, ?
52, Female,*,*, Adm-clerical
44, Female,*,*, Adm-clerical
56, Male,*,*, Exec-managerial
57, Male,*,*, Exec-managerial
35, Female,*,*, Other-service
30, Female,*,*, Tech-support
29, Male,*,*, Handlers-cleaners
49, Male,*,*, Exec-managerial
28, Male,*,*, Handlers-cleaners
30, Female,*,*, Adm-clerical
45, Male,*,*, Other-service
17, Male,*,*, Other-service
54, Male,*,*, Adm-clerical
31, Male,*,*, Adm-clerical
54, Male,*,*, Exec-managerial
55, Male,*,*, ?
26, Female,*,*, Adm-clerical
37, Male,*,*, Handlers-cleaners
34, Male,*,*, Craft-repair
38, Male,*,*, Prof-specialty
51, Male,*,*, Exec-managerial
41, Male,*,*, Exec-managerial
24, Male,*,*, Handlers-cleaners
56, Male,*,*, Exec-managerial
33, Male,*,*, Craft-repair
31, Male,*,*, Machine-op-inspct
27, Male,*,*, Handlers-cleaners
32, Male,*,*, Sales
35, Male,*,*, Exec-managerial
43, Male,*,*, Craft-repair
40, Female,*,*, Other-service
19, Male,*,*, Other-service
23, Male,*,*, Handlers-cleaners
40, Male,*,*, Machine-op-inspct
59, Male,*,*, Craft-repair
43, Male,*,*, Craft-repair
43, Male,*,*, Craft-repair
53, Female,*,*, Machine-op-inspct
26, Male,*,*, Sales
68, Male,*,*, Exec-managerial
41, Male,*,*, Sales
32, Male,*,*, Craft-repair
25, Male,*,*, Exec-managerial
20, Male,*,*, Other-service
22, Male,*,*, Other-service
33, Male,*,*, Craft-repair
26, Male,*,*, Other-service
29, Female,*,*, Other-service
20, Female,*,*, Sales
68, Male,*,*, Prof-specialty
58, Female,*,*, Prof-specialty
32, Male,*,*, Machine-op-inspct
23, Female,*,*, Other-service
30, Male,*,*, Other-service
67, Male,*,*, Farming-fishing
26, Female,*,*, Adm-clerical
53, Male,*,*, Exec-managerial
27, Male,*,*, Transport-moving
29, Male,*,*, Farming-fishing
38, Male,*,*, Prof-specialty
17, Female,*,*, Other-service
48, Male,*,*, Tech-support
52, Female,*,*, Other-service
28, Female,*,*, Exec-managerial
18, Male,*,*, Sales
28, Male,*,*, Sales
34, Male,*,*, Craft-repair
62, Male,*,*, Prof-specialty
46, Male,*,*, Machine-op-inspct
30, Female,*,*, Adm-clerical
20, Male,*,*, Transport-moving
29, Male,*,*, Exec-managerial
55, Male,*,*, Adm-clerical
20, Male,*,*, Prof-specialty
54, Male,*,*, Transport-moving
27, Male,*,*, Craft-repair
43, Male,*,*, Adm-clerical
17, Male,*,*, ?
48, Male,*,*, Protective-serv
34, Male,*,*, Exec-managerial
66, Male,*,*, ?
29, Female,*,*, Prof-specialty
43, Male,*,*, ?
37, Female,*,*, Sales
56, Male,*,*, Prof-specialty
58, Male,*,*, Craft-repair
54, Male,*,*, Sales
45, Male,*,*, Craft-repair
29, Male,*,*, Other-service
26, Female,*,*, Adm-clerical
43, Male,*,*, Adm-clerical
33, Male,*,*, Other-service
45, Male,*,*, Other-service
25, Male,*,*, Sales
25, Male,*,*, Craft-repair
69, Male,*,*, ?
37, Male,*,*, Adm-clerical
20, Male,*,*, Exec-managerial
39, Female,*,*, Prof-specialty
17, Female,*,*, Sales
27, Male,*,*, Farming-fishing
26, Female,*,*, Other-service
55, Male,*,*, Machine-op-inspct
39, Male,*,*, Prof-specialty
41, Female,*,*, Other-service
34, Male,*,*, Craft-repair
51, Male,*,*, Exec-managerial
67, Male,*,*, Prof-specialty
40, Male,*,*, Machine-op-inspct
58, Male,*,*, Craft-repair
23, Female,*,*, Sales
45, Male,*,*, Prof-specialty
51, Male,*,*, Sales
43, Male,*,*, Exec-managerial
25, Female,*,*, Other-service
36, Male,*,*, Exec-managerial
58, Male,*,*, Craft-repair
33, Male,*,*, Machine-op-inspct
60, Male,*,*, Other-service
24, Male,*,*, Sales
45, Female,*,*, Exec-managerial
49, Female,*,*, Adm-clerical
19, Female,*,*, Adm-clerical
34, Female,*,*, Adm-clerical
42, Male,*,*, Adm-clerical
25, Female,*,*, Priv-house-serv
73, Male,*,*, ?
59, Male,*,*, Other-service
28, Male,*,*, Machine-op-inspct
19, Male,*,*, Other-service
31, Female,*,*, Prof-specialty
58, Male,*,*, Prof-specialty
21, Male,*,*, Craft-repair
47, Male,*,*, Exec-managerial
30, Male,*,*, Sales
41, Male,*,*, Craft-repair
59, Female,*,*, ?
43, Male,*,*, Transport-moving
48, Female,*,*, Adm-clerical
44, Male,*,*, Sales
44, Female,*,*, Adm-clerical
24, Female,*,*, Exec-managerial
28, Male,*,*, Craft-repair
50, Female,*,*, Exec-managerial
33, Male,*,*, Craft-repair
23, Female,*,*, Prof-specialty
30, Male,*,*, ?
46, Male,*,*, Handlers-cleaners
21, Male,*,*, Tech-support
52, Female,*,*, Other-service
26, Male,*,*, Prof-specialty
27, Male,*,*, Tech-support
28, Female,*,*, Machine-op-inspct
50, Male,*,*, Sales
28, Male,*,*, Craft-repair
61, Male,*,*, Exec-managerial
32, Female,*,*, Sales
30, Male,*,*, Craft-repair
51, Female,*,*, Adm-clerical
40, Male,*,*, Protective-serv
36, Male,*,*, Exec-managerial
28, Male,*,*, Other-service
49, Male,*,*, Prof-specialty
61, Male,*,*, Transport-moving
41, Male,*,*, Exec-managerial
55, Female,*,*, Other-service
36, Female,*,*, Prof-specialty
21, Female,*,*, Adm-clerical
57, Male,*,*, Transport-moving
49, Male,*,*, Prof-specialty
59, Male,*,*, Adm-clerical
41, Male,*,*, Sales
59, Male,*,*, Craft-repair
20, Male,*,*, Other-service
42, Female,*,*, Adm-clerical
41, Female,*,*, Prof-specialty
45, Male,*,*, Exec-managerial
36, Female,*,*, Sales
42, Female,*,*, Exec-managerial
25, Male,*,*, Prof-specialty
45, Male,*,*, Craft-repair
58, Male,*,*, Sales
39, Male,*,*, Craft-repair
34, Male,*,*, Craft-repair
22, Male,*,*, Craft-repair
44, Male,*,*, Tech-support
53, Female,*,*, Sales
22, Male,*,*, Handlers-cleaners
27, Male,*,*, Protective-serv
60, Female,*,*, Other-service
46, Male,*,*, Prof-specialty
56, Male,*,*, Prof-specialty
36, Male,*,*, Exec-managerial
56, Female,*,*, Adm-clerical
35, Male,*,*, ?
29, Male,*,*, Exec-managerial
19, Male,*,*, Handlers-cleaners
38, Male,*,*, Other-service
40, Male,*,*, Tech-support
52, Male,*,*, Exec-managerial
22, Female,*,*, Exec-managerial
32, Female,*,*, Other-service
27, Female,*,*, Exec-managerial
25, Female,*,*, Prof-specialty
36, Male,*,*, Prof-specialty
22, Male,*,*, Handlers-cleaners
32, Male,*,*, Craft-repair
37, Female,*,*, Exec-managerial
22, Male,*,*, Prof-specialty
29, Female,*,*, Adm-clerical
42, Male,*,*, Handlers-cleaners
45, Female,*,*, Sales
33, Female,*,*, Adm-clerical
39, Female,*,*, Prof-specialty
27, Male,*,*, Machine-op-inspct
53, Female,*,*, Prof-specialty
30, Female,*,*, Other-service
52, Male,*,*, Craft-repair
43, Male,*,*, Sales
47, Male,*,*, Prof-specialty
61, Male,*,*, Protective-serv
39, Male,*,*, Prof-specialty
47, Male,*,*, Sales
19, Male,*,*, Craft-repair
37, Male,*,*, Machine-op-inspct
31, Male,*,*, Craft-repair
69, Male,*,*, Sales
22, Male,*,*, ?
29, Male,*,*, Machine-op-inspct
24, Male,*,*, Machine-op-inspct
42, Male,*,*, Handlers-cleaners
30, Male,*,*, Protective-serv
28, Female,*,*, Sales
27, Male,*,*, Handlers-cleaners
53, Female,*,*, Exec-managerial
35, Male,*,*, Craft-repair
22, Male,*,*, Transport-moving
25, Male,*,*, Protective-serv
38, Female,*,*, Prof-specialty
27, Female,*,*, Adm-clerical
30, Male,*,*, Other-service
27, Female,*,*, Prof-specialty
25, Male,*,*, Prof-specialty
36, Female,*,*, ?
32, Female,*,*, Machine-op-inspct
70, Male,*,*, Craft-repair
50, Male,*,*, Exec-managerial
40, Female,*,*, Other-service
34, Male,*,*, Craft-repair
57, Male,*,*, Craft-repair
39, Female,*,*, Other-service
49, Female,*,*, Other-service
43, Male,*,*, Prof-specialty
26, Female,*,*, Adm-clerical
31, Female,*,*, Adm-clerical
60, Male,*,*, Sales
46, Male,*,*, Prof-specialty
26, Male,*,*, Transport-moving
27, Female,*,*, Prof-specialty
31, Female,*,*, Adm-clerical
59, Female,*,*, Exec-managerial
19, Female,*,*, ?
18, Female,*,*, Other-service
22, Male,*,*, Exec-managerial
24, Female,*,*, Sales
53, Male,*,*, Transport-moving
43, Male,*,*, Handlers-cleaners
24, Male,*,*, Tech-support
60, Female,*,*, Tech-support
24, Male,*,*, Craft-repair
52, Male,*,*, Adm-clerical
32, Male,*,*, Transport-moving
34, Female,*,*, Other-service
35, Male,*,*, Protective-serv
38, Male,*,*, Handlers-cleaners
34, Male,*,*, Farming-fishing
53, Female,*,*, Prof-specialty
23, Female,*,*, Adm-clerical
40, Male,*,*, Adm-clerical
40, Male,*,*, Craft-repair
50, Male,*,*, Farming-fishing
17, Female,*,*, Sales
53, Female,*,*, Prof-specialty
32, Male,*,*, Craft-repair
43, Female,*,*, ?
18, Male,*,*, Sales
62, Female,*,*, Other-service
45, Male,*,*, Other-service
46, Male,*,*, Prof-specialty
73, Male,*,*, Farming-fishing
64, Male,*,*, Prof-specialty
26, Female,*,*, Prof-specialty
23, Male,*,*, Sales
30, Male,*,*, Machine-op-inspct
51, Female,*,*, Adm-clerical
35, Female,*,*, Exec-managerial
39, Female,*,*, Adm-clerical
35, Male,*,*, Prof-specialty
41, Female,*,*, Machine-op-inspct
31, Male,*,*, Craft-repair
40, Male,*,*, Sales
46, Male,*,*, Prof-specialty
31, Female,*,*, Other-service
41, Female,*,*, Machine-op-inspct
42, Male,*,*, Exec-managerial
23, Male,*,*, Sales
21, Male,*,*, ?
49, Male,*,*, Adm-clerical
53, Male,*,*, Tech-support
38, Female,*,*, Protective-serv
36, Female,*,*, Exec-managerial
32, Male,*,*, Craft-repair
20, Male,*,*, Transport-moving
17, Male,*,*, ?
22, Female,*,*, Tech-support
25, Male,*,*, Craft-repair
58, Male,*,*, Craft-repair
24, Male,*,*, Farming-fishing
48, Male,*,*, Craft-repair
20, Male,*,*, Farming-fishing
60, Male,*,*, Exec-managerial
20, Male,*,*, Other-service
52, Male,*,*, Exec-managerial
36, Female,*,*, Transport-moving
46, Male,*,*, Prof-specialty
22, Female,*,*, Sales
19, Female,*,*, Exec-managerial
37, Male,*,*, Sales
30, Female,*,*, Sales
44, Male,*,*, Craft-repair
63, Male,*,*, ?
22, Male,*,*, Sales
31, Male,*,*, Sales
17, Male,*,*, Adm-clerical
21, Male,*,*, Handlers-cleaners
67, Male,*,*, Exec-managerial
46, Male,*,*, Exec-managerial
29, Male,*,*, Handlers-cleaners
20, Female,*,*, Handlers-cleaners
27, Male,*,*, Other-service
35, Male,*,*, Craft-repair
19, Female,*,*, Adm-clerical
36, Female,*,*, Other-service
43, Male,*,*, Exec-managerial
62, Male,*,*, Prof-specialty
28, Male,*,*, Prof-specialty
18, Female,*,*, Other-service
59, Male,*,*, Transport-moving
37, Male,*,*, Exec-managerial
27, Male,*,*, Craft-repair
46, Female,*,*, Prof-specialty
29, Female,*,*, Sales
33, Female,*,*, Exec-managerial
62, Male,*,*, Craft-repair
46, Male,*,*, Prof-specialty
28, Male,*,*, Machine-op-inspct
22, Female,*,*, Sales
46, Male,*,*, Armed-Forces
54, Male,*,*, Sales
34, Male,*,*, Craft-repair
67, Male,*,*, ?
62, Male,*,*, Sales
30, Male,*,*, Handlers-cleaners
19, Male,*,*, Other-service
49, Male,*,*, ?
27, Male,*,*, Machine-op-inspct
36, Male,*,*, Craft-repair
52, Male,*,*, Machine-op-inspct
47, Female,*,*, Exec-managerial
57, Female,*,*, Protective-serv
64, Female,*,*, Exec-managerial
56, Male,*,*, ?
53, Female,*,*, Other-service
53, Male,*,*, Craft-repair
31, Male,*,*, Sales
41, Male,*,*, Exec-managerial
45, Female,*,*, Other-service
63, Male,*,*, ?
45, Female,*,*, Adm-clerical
23, Female,*,*, Other-service
39, Male,*,*, Prof-specialty
31, Male,*,*, Exec-managerial
35, Male,*,*, Farming-fishing
54, Male,*,*, Transport-moving
22, Female,*,*, ?
40, Female,*,*, Prof-specialty
55, Male,*,*, Exec-managerial
31, Male,*,*, Craft-repair
58, Male,*,*, Transport-moving
31, Male,*,*, Prof-specialty
46, Female,*,*, Other-service
38, Male,*,*, Craft-repair
22, Female,*,*, Prof-specialty
17, Male,*,*, ?
48, Male,*,*, Craft-repair
73, Male,*,*, Prof-specialty
25, Male,*,*, Adm-clerical
53, Male,*,*, Farming-fishing
46, Male,*,*, Transport-moving
45, Female,*,*, Exec-managerial
37, Female,*,*, Prof-specialty
30, Male,*,*, Handlers-cleaners
29, Male,*,*, Machine-op-inspct
29, Male,*,*, Protective-serv
58, Male,*,*, Exec-managerial
42, Female,*,*, Other-service
62, Male,*,*, Protective-serv
45, Male,*,*, Farming-fishing
38, Male,*,*, Sales
36, Male,*,*, Sales
70, Female,*,*, ?
42, Male,*,*, Sales
47, Male,*,*, Prof-specialty
42, Male,*,*, Craft-repair
43, Female,*,*, Adm-clerical
37, Male,*,*, Craft-repair
36, Female,*,*, Exec-managerial
27, Female,*,*, Tech-support
54, Male,*,*, Machine-op-inspct
48, Male,*,*, Craft-repair
29, Female,*,*, Other-service
29, Male,*,*, Machine-op-inspct
37, Male,*,*, Other-service
55, Male,*,*, Sales
67, Female,*,*, Priv-house-serv
51, Male,*,*, Handlers-cleaners
35, Female,*,*, Prof-specialty
41, Male,*,*, Craft-repair
64, Female,*,*, Other-service
23, Male,*,*, Handlers-cleaners
49, Female,*,*, Other-service
38, Male,*,*, Prof-specialty
62, Female,*,*, Handlers-cleaners
62, Male,*,*, Craft-repair
70, Male,*,*, ?
45, Male,*,*, Craft-repair
20, Female,*,*, Sales
38, Male,*,*, Machine-op-inspct
50, Male,*,*, Adm-clerical
40, Male,*,*, Adm-clerical
30, Male,*,*, Craft-repair
52, Female,*,*, Exec-managerial
28, Male,*,*, Prof-specialty
62, Male,*,*, Transport-moving
31, Female,*,*, Other-service
40, Male,*,*, Exec-managerial
34, Female,*,*, Sales
53, Male,*,*, Sales
42, Male,*,*, Farming-fishing
26, Male,*,*, Other-service
51, Male,*,*, Transport-moving
49, Male,*,*, Prof-specialty
43, Male,*,*, Machine-op-inspct
42, Male,*,*, Farming-fishing
31, Female,*,*, Sales
26, Male,*,*, Transport-moving
50, Female,*,*, Prof-specialty
35, Male,*,*, Machine-op-inspct
37, Female,*,*, Tech-support
53, Male,*,*, ?
20, Male,*,*, Sales
31, Male,*,*, Prof-specialty
28, Male,*,*, Craft-repair
46, Male,*,*, Tech-support
21, Female,*,*, Prof-specialty
41, Male,*,*, Exec-managerial
30, Male,*,*, Exec-managerial
66, Male,*,*, Exec-managerial
37, Male,*,*, Sales
46, Male,*,*, Protective-serv
51, Male,*,*, Exec-managerial
33, Male,*,*, Exec-managerial
30, Male,*,*, Machine-op-inspct
47, Male,*,*, Exec-managerial
49, Female,*,*, Exec-managerial
53, Female,*,*, Craft-repair
24, Male,*,*, Machine-op-inspct
54, Male,*,*, Transport-moving
32, Male,*,*, Craft-repair
45, Male,*,*, Sales
46, Male,*,*, Farming-fishing
37, Male,*,*, Other-service
48, Male,*,*, Prof-specialty
25, Female,*,*, Adm-clerical
28, Female,*,*, ?
44, Female,*,*, ?
58, Male,*,*, ?
27, Female,*,*, Adm-clerical
69, Male,*,*, Adm-clerical
38, Male,*,*, Sales
47, Female,*,*, Adm-clerical
30, Female,*,*, Adm-clerical
46, Male,*,*, Handlers-cleaners
27, Female,*,*, Prof-specialty
19, Male,*,*, Sales
18, Female,*,*, Priv-house-serv
24, Male,*,*, Craft-repair
32, Female,*,*, Prof-specialty
38, Male,*,*, Handlers-cleaners
19, Male,*,*, Farming-fishing
28, Male,*,*, Handlers-cleaners
39, Female,*,*, Prof-specialty
38, Male,*,*, Sales
42, Female,*,*, Machine-op-inspct
31, Female,*,*, Adm-clerical
46, Female,*,*, Machine-op-inspct
53, Female,*,*, Exec-managerial
21, Male,*,*, Handlers-cleaners
48, Male,*,*, Sales
46, Female,*,*, Adm-clerical
30, Male,*,*, Transport-moving
24, Male,*,*, Adm-clerical
32, Male,*,*, Craft-repair
30, Female,*,*, Other-service
57, Female,*,*, Prof-specialty
56, Male,*,*, Adm-clerical
27, Female,*,*, Exec-managerial
38, Male,*,*, Machine-op-inspct
19, Male,*,*, Adm-clerical
61, Male,*,*, Adm-clerical
49, Female,*,*, Tech-support
28, Male,*,*, Craft-repair
50, Male,*,*, Prof-specialty
43, Male,*,*, Craft-repair
34, Female,*,*, Machine-op-inspct
28, Male,*,*, Craft-repair
31, Male,*,*, Craft-repair
55, Female,*,*, Machine-op-inspct
26, Female,*,*, Exec-managerial
51, Female,*,*, Prof-specialty
35, Male,*,*, Craft-repair
42, Female,*,*, Exec-managerial
63, Male,*,*, ?
31, Male,*,*, Prof-specialty
22, Male,*,*, Farming-fishing
67, Male,*,*, Transport-moving
50, Male,*,*, ?
63, Female,*,*, Other-service
31, Male,*,*, Machine-op-inspct
17, Male,*,*, Prof-specialty
41, Male,*,*, Transport-moving
53, Male,*,*, Transport-moving
44, Male,*,*, Protective-serv
24, Male,*,*, Farming-fishing
35, Male,*,*, Tech-support
61, Female,*,*, Tech-support
31, Female,*,*, Prof-specialty
44, Male,*,*, Tech-support
56, Male,*,*, Sales
66, Female,*,*, Adm-clerical
45, Male,*,*, Craft-repair
69, Male,*,*, Prof-specialty
64, Male,*,*, Craft-repair
38, Female,*,*, Adm-clerical
43, Male,*,*, Craft-repair
37, Male,*,*, Craft-repair
19, Female,*,*, Adm-clerical
59, Male,*,*, Exec-managerial
50, Male,*,*, Adm-clerical
33, Male,*,*, Exec-managerial
56, Male,*,*, Tech-support
28, Male,*,*, Sales
27, Female,*,*, Adm-clerical
42, Male,*,*, Sales
34, Male,*,*, Other-service
19, Male,*,*, Sales
68, Male,*,*, Exec-managerial
28, Male,*,*, Prof-specialty
22, Male,*,*, Farming-fishing
58, Female,*,*, Adm-clerical
31, Female,*,*, Machine-op-inspct
17, Male,*,*, Protective-serv
25, Male,*,*, Transport-moving
23, Female,*,*, Other-service
25, Male,*,*, Other-service
47, Male,*,*, Craft-repair
39, Female,*,*, Exec-managerial
44, Male,*,*, Craft-repair
46, Male,*,*, Prof-specialty
38, Male,*,*, Farming-fishing
23, Male,*,*, Machine-op-inspct
34, Female,*,*, Prof-specialty
33, Male,*,*, Craft-repair
38, Female,*,*, Other-service
52, Male,*,*, Exec-managerial
50, Female,*,*, Sales
38, Female,*,*, Sales
35, Male,*,*, Other-service
67, Male,*,*, Prof-specialty
60, Male,*,*, Machine-op-inspct
44, Female,*,*, Sales
38, Male,*,*, Farming-fishing
29, Male,*,*, Prof-specialty
65, Male,*,*, Prof-specialty
33, Female,*,*, Adm-clerical
29, Male,*,*, ?
18, Female,*,*, Sales
43, Male,*,*, Exec-managerial
42, Female,*,*, Exec-managerial
42, Male,*,*, Transport-moving
32, Male,*,*, Handlers-cleaners
36, Female,*,*, Tech-support
41, Male,*,*, Farming-fishing
30, Female,*,*, Other-service
21, Male,*,*, Other-service
33, Male,*,*, Transport-moving
19, Male,*,*, ?
19, Male,*,*, Handlers-cleaners
35, Male,*,*, Transport-moving
43, Female,*,*, Tech-support
45, Male,*,*, Transport-moving
25, Male,*,*, Exec-managerial
39, Male,*,*, Exec-managerial
26, Male,*,*, Handlers-cleaners
60, Male,*,*, Transport-moving
52, Female,*,*, Prof-specialty
22, Male,*,*, Transport-moving
23, Female,*,*, Other-service
46, Female,*,*, Other-service
34, Male,*,*, Sales
39, Male,*,*, Prof-specialty
38, Female,*,*, Prof-specialty
56, Male,*,*, Exec-managerial
55, Female,*,*, Adm-clerical
40, Female,*,*, Exec-managerial
23, Male,*,*, Machine-op-inspct
39, Male,*,*, Adm-clerical
24, Male,*,*, Sales
51, Male,*,*, Sales
47, Male,*,*, Exec-managerial
25, Male,*,*, Farming-fishing
34, Male,*,*, Prof-specialty
18, Female,*,*, Sales
19, Female,*,*, Exec-managerial
32, Male,*,*, Craft-repair
49, Male,*,*, Sales
40, Female,*,*, ?
43, Male,*,*, Craft-repair
71, Male,*,*, Exec-managerial
59, Male,*,*, Adm-clerical
32, Female,*,*, Exec-managerial
25, Male,*,*, Exec-managerial
32, Male,*,*, Exec-managerial
17, Female,*,*, Handlers-cleaners
57, Male,*,*, Prof-specialty
17, Male,*,*, Handlers-cleaners
27, Female,*,*, Tech-support
41, Male,*,*, Protective-serv
62, Male,*,*, ?
19, Female,*,*, Sales
41, Female,*,*, Other-service
39, Male,*,*, Exec-managerial
30, Male,*,*, Craft-repair
37, Male,*,*, Machine-op-inspct
18, Female,*,*, Adm-clerical
40, Male,*,*, Sales
38, Male,*,*, Sales
24, Male,*,*, Sales
33, Male,*,*, Craft-repair
48, Male,*,*, Handlers-cleaners
51, Male,*,*, Sales
48, Male,*,*, Craft-repair
43, Male,*,*, Craft-repair
34, Male,*,*, Exec-managerial
41, Male,*,*, Craft-repair
51, Male,*,*, Prof-specialty
25, Male,*,*, Craft-repair
20, Male,*,*, Other-service
61, Male,*,*, Exec-managerial
35, Female,*,*, Exec-managerial
42, Female,*,*, Prof-specialty
26, Male,*,*, Other-service
46, Male,*,*, Other-service
39, Male,*,*, Prof-specialty
18, Male,*,*, ?
29, Male,*,*, Sales
39, Male,*,*, Craft-repair
47, Male,*,*, Craft-repair
40, Male,*,*, Transport-moving
43, Male,*,*, Craft-repair
32, Male,*,*, Handlers-cleaners
31, Female,*,*, Sales
19, Male,*,*, ?
44, Male,*,*, Adm-clerical
46, Male,*,*, Protective-serv
53, Male,*,*, Prof-specialty
43, Male,*,*, Exec-managerial
41, Female,*,*, Prof-specialty
35, Male,*,*, Other-service
48, Male,*,*, Sales
28, Female,*,*, Exec-managerial
44, Female,*,*, Prof-specialty
20, Female,*,*, ?
51, Female,*,*, Prof-specialty
28, Male,*,*, Transport-moving
36, Male,*,*, Craft-repair
28, Male,*,*, Other-service
21, Male,*,*, Sales
34, Male,*,*, ?
